N;Instance;Decoder;Time Spent;Alpha
N010;52;TimeDecoderWithVehicleByPercentage;356,46;Alpha1
N010;52;TimeDecoderWithVehicleByPercentage;363,40;Alpha1
N010;52;TimeDecoderWithVehicleByPercentage;352,11;Alpha1
N010;53;PositionalDecoderWithVehicleByPercentage;510,45;Alpha1
N010;53;PositionalDecoderWithVehicleByPercentage;510,45;Alpha1
N010;53;PositionalDecoderWithVehicleByPercentage;510,45;Alpha1
N010;53;PositionalDecoderWithVehicleByPercentage;510,45;Alpha1
N010;53;PositionalDecoderWithVehicleByPercentage;510,45;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;364,58;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;358,94;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;378,07;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;378,07;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;349,59;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;532,21;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;532,21;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;532,21;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;532,21;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;532,21;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;456,86;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;456,88;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;455,24;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;462,84;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;456,86;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;398,00;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;398,00;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;398,00;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;398,00;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;398,00;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;354,14;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;359,65;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;379,81;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;364,90;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;366,75;Alpha1
N010;57;PositionalDecoderWithVehicleByPercentage;383,74;Alpha1
N010;57;PositionalDecoderWithVehicleByPercentage;383,74;Alpha1
N010;57;PositionalDecoderWithVehicleByPercentage;383,74;Alpha1
N010;57;PositionalDecoderWithVehicleByPercentage;383,74;Alpha1
N010;57;PositionalDecoderWithVehicleByPercentage;383,74;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;278,38;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;278,38;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;274,43;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;292,97;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;284,17;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;365,01;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;365,01;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;365,01;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;365,01;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;365,01;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;259,46;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;288,20;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;261,39;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;259,46;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;331,87;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;416,42;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;416,42;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;416,42;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;416,42;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;416,42;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;343,25;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;396,20;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;396,20;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;395,49;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;378,87;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;838,36;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;811,03;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;780,57;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;758,25;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;751,57;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;736,69;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;672,28;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;564,18;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;667,72;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;598,04;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;643,48;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;660,28;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;638,51;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;638,42;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;632,38;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;547,68;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;561,78;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;624,71;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;602,50;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;559,30;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;675,40;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;677,95;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;645,89;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;671,96;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;673,59;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;621,73;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;550,46;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;573,57;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;557,01;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;594,31;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;532,20;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;572,17;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;535,72;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;494,76;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;539,87;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;531,57;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;559,41;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;576,98;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;529,35;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;475,79;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;624,15;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;595,82;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;617,81;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;613,45;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;613,45;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;603,31;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;512,58;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;572,82;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;494,91;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;479,03;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;710,94;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;725,88;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;721,42;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;720,10;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;724,08;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;691,85;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;728,24;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;572,14;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;626,23;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;602,03;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;518,57;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;560,18;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;561,51;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;567,93;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;541,38;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;556,18;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;454,63;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;450,00;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;505,13;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;514,50;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;559,50;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;545,97;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;574,46;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;583,07;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;562,40;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;518,75;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;540,96;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;515,01;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;524,06;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;531,07;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;591,71;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;593,37;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;624,05;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;601,09;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;568,78;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;598,93;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;543,43;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;573,99;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;533,96;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;532,92;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;597,36;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;595,67;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;618,01;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;611,66;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;611,70;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;579,23;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;479,16;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;625,95;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;512,94;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;507,54;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1200,67;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1233,68;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1116,15;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1178,25;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1158,14;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1110,11;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1201,72;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1018,85;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1320,41;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1164,73;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;973,79;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;799,70;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;831,04;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;966,82;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;878,54;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;737,16;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;823,92;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;828,72;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;819,25;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;895,29;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;991,52;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;970,84;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1002,55;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;948,00;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1018,31;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1078,38;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1112,96;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1052,11;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1072,52;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;978,25;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;750,21;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;739,58;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;737,29;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;757,60;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;766,10;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;745,33;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;614,83;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;744,82;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;665,39;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;698,82;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1183,32;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1140,51;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1220,25;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1101,12;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1271,72;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1223,73;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1266,60;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1101,73;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1209,13;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1228,53;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1091,40;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1140,48;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1043,09;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1111,19;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1057,80;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1124,27;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1078,98;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1152,96;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1030,68;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1274,01;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1136,73;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1058,08;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1085,20;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1075,90;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1019,89;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1075,62;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;952,84;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1083,04;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1258,63;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1003,75;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;972,73;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1006,64;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;971,50;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;922,81;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;988,63;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;915,01;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;945,90;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;948,47;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;860,12;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;885,94;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1112,63;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1035,84;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1086,32;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1227,15;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1035,36;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1226,27;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1009,80;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1047,28;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1032,77;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1250,57;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;924,98;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;887,90;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;909,70;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;989,93;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;897,24;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;960,55;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;948,08;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;871,62;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1005,06;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;978,54;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1794,94;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1578,27;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1643,14;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1651,96;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1525,13;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1643,48;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1743,52;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1694,15;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1667,95;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1704,70;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1746,84;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1826,95;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1663,75;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1797,63;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1767,90;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1869,89;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1859,15;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1586,64;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1760,72;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1608,59;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1416,48;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1483,41;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1314,16;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1406,29;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1330,93;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1454,27;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1463,66;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1460,69;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1384,91;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1271,82;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1405,18;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1348,60;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1392,32;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1276,56;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1468,68;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1378,94;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1487,55;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1521,18;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1478,10;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1619,61;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1742,21;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1634,38;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1664,25;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1642,29;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1730,17;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1624,72;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1712,55;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1713,32;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1613,39;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1438,98;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1566,55;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1509,48;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1683,85;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1380,92;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1481,86;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1592,28;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1408,96;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1576,22;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1538,00;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1448,67;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1385,47;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1428,16;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1388,57;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1476,26;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1415,62;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1470,89;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1587,45;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1446,53;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1555,31;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1433,04;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1682,25;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1567,50;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1480,79;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1716,56;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1356,18;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1642,44;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1574,62;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1555,68;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1832,12;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1555,96;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1657,30;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1699,58;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1746,75;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1730,57;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1589,25;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1799,06;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1769,49;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1720,85;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1577,25;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1679,09;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1385,56;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1437,88;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1529,23;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1670,09;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1550,62;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1591,78;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1451,16;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1565,87;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1521,78;Alpha1
