N;Instance;Decoder;Time Spent;Alpha
N010;55;TimeDecoderWithVehicleByPercentage;359,65;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;366,99;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;416,42;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;416,42;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;425,00;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;416,42;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;416,42;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;395,49;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;378,87;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;362,69;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;395,49;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;369,93;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;536,68;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;552,90;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;536,68;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;536,68;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;536,68;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;397,31;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;391,21;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;402,03;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;391,21;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;436,63;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;642,43;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;649,08;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;641,01;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;636,69;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;638,51;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;660,61;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;568,57;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;664,09;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;634,92;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;560,62;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;494,76;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;573,16;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;494,76;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;561,84;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;572,86;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;493,06;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;469,09;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;576,00;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;512,84;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;538,45;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;614,36;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;627,95;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;660,99;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;602,90;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;624,15;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;510,51;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;510,75;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;597,88;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;541,70;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;553,43;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;678,86;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;644,46;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;619,62;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;618,60;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;611,66;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;496,54;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;544,51;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;511,95;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;502,51;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;529,31;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;568,65;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;561,84;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;584,81;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;559,50;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;557,38;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;486,89;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;504,64;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;539,26;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;515,23;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;540,52;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;811,99;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;774,74;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;843,88;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;773,77;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;837,69;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;801,71;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;673,18;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;641,53;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;795,36;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;635,08;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;672,44;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;674,20;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;737,82;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;676,80;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;681,64;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;519,59;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;622,09;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;647,06;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;593,38;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;545,05;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;627,10;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;623,47;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;638,79;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;682,08;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;609,99;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;525,85;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;549,13;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;527,24;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;538,34;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;481,53;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;724,08;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;721,42;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;743,72;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;710,94;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;739,36;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;680,33;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;709,32;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;676,77;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;629,50;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;596,04;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;529,56;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;523,61;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;542,96;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;549,77;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;532,42;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;437,23;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;529,30;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;528,83;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;507,63;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;433,72;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;944,98;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;1063,29;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;822,95;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;1009,30;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;1152,96;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;891,85;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;1001,23;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;1101,08;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1138,33;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1105,16;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1100,00;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1113,76;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1132,63;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1159,19;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1192,22;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1190,08;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1144,22;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1069,06;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1093,12;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1369,02;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1278,99;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1420,18;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1044,90;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1175,22;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1067,77;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1199,99;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1320,68;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1325,87;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1344,89;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1191,86;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1356,39;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1213,45;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1457,32;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;2992,15;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1178,19;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1134,03;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1214,97;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1189,29;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1101,42;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1394,15;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1206,69;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;874,92;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;830,08;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;870,43;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;771,72;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1200,71;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;940,08;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;763,73;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;816,93;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;869,02;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;731,00;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1350,36;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1286,32;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1173,53;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1187,03;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1186,03;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1344,81;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1217,62;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1241,11;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1306,21;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1129,37;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;970,61;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1250,15;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1090,03;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;950,93;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;987,42;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1070,93;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;871,55;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1036,38;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;918,04;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1071,84;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;941,62;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1062,04;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1024,20;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1287,81;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;991,37;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;1150,02;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;916,15;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;924,04;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1228,58;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1431,36;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1262,98;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1256,20;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1485,18;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1180,23;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1265,17;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1187,26;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1180,47;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1357,20;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1992,85;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;2817,04;Alpha1
N010;51;PositionalDecoderWithVehicleByPercentage;225,67;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;225,09;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;233,31;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;227,80;Alpha3
N010;51;PositionalDecoderWithVehicleByPercentage;225,67;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;219,89;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;221,15;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;213,50;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;218,17;Alpha3
N010;51;TimeDecoderWithVehicleByPercentage;225,03;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;266,80;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;267,75;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;264,77;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;267,75;Alpha3
N010;52;PositionalDecoderWithVehicleByPercentage;264,77;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;264,17;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;266,80;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;264,17;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;268,30;Alpha3
N010;52;TimeDecoderWithVehicleByPercentage;264,17;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;239,89;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;240,02;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;239,89;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;233,50;Alpha3
N010;53;PositionalDecoderWithVehicleByPercentage;245,42;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;225,91;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;210,98;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;217,47;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;230,67;Alpha3
N010;53;TimeDecoderWithVehicleByPercentage;203,47;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;270,02;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;292,55;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;264,48;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;270,02;Alpha3
N010;54;PositionalDecoderWithVehicleByPercentage;264,48;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;249,11;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;253,06;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;249,11;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;256,63;Alpha3
N010;54;TimeDecoderWithVehicleByPercentage;270,62;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;282,33;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;289,35;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;282,88;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;282,33;Alpha3
N010;55;PositionalDecoderWithVehicleByPercentage;289,35;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;274,10;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;279,46;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;289,16;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;279,46;Alpha3
N010;55;TimeDecoderWithVehicleByPercentage;289,35;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;184,67;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;183,76;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;184,67;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;185,82;Alpha3
N010;57;PositionalDecoderWithVehicleByPercentage;185,82;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;181,09;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;181,09;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;180,22;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;177,23;Alpha3
N010;57;TimeDecoderWithVehicleByPercentage;174,11;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;169,21;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;169,21;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;178,00;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;169,21;Alpha3
N010;58;PositionalDecoderWithVehicleByPercentage;169,21;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;178,00;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;185,10;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;169,21;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;169,21;Alpha3
N010;58;TimeDecoderWithVehicleByPercentage;172,35;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;215,84;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;203,72;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;220,08;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;220,47;Alpha3
N010;56;PositionalDecoderWithVehicleByPercentage;212,65;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;192,05;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;191,58;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;190,18;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;195,27;Alpha3
N010;56;TimeDecoderWithVehicleByPercentage;204,99;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;269,16;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;268,22;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;268,20;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;257,55;Alpha3
N010;59;PositionalDecoderWithVehicleByPercentage;267,49;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;265,86;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;257,55;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;257,10;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;264,99;Alpha3
N010;59;TimeDecoderWithVehicleByPercentage;256,06;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;229,85;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;234,88;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;229,85;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;229,85;Alpha3
N010;60;PositionalDecoderWithVehicleByPercentage;234,88;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;229,13;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;229,13;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;230,63;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;229,13;Alpha3
N010;60;TimeDecoderWithVehicleByPercentage;229,13;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;375,62;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;330,03;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;369,10;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;361,90;Alpha3
N020;61;PositionalDecoderWithVehicleByPercentage;369,28;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;408,64;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;413,27;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;377,82;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;361,34;Alpha3
N020;61;TimeDecoderWithVehicleByPercentage;355,63;Alpha3
N020;62;PositionalDecoderWithVehicleByPercentage;305,55;Alpha3
