N;Instance;Decoder;Time Spent;Alpha
N010;53;TimeDecoderWithVehicleByPercentage;768,92;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;623,14;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;623,14;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;623,14;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;704,46;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;596,77;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;596,77;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;596,77;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;596,77;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;596,77;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;495,33;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;489,54;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;489,54;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;486,67;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;566,05;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;911,35;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;911,35;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;911,35;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;911,35;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;911,35;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;723,40;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;725,92;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;799,78;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;764,63;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;786,72;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;919,71;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;863,96;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;843,20;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;846,59;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;837,59;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;780,54;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;758,57;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;911,32;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;738,49;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;798,05;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;788,10;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;770,36;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;778,45;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;770,36;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;788,10;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;696,85;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;706,91;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;697,56;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;726,95;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;800,15;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;833,00;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;791,26;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;791,26;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;791,26;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;1151,98;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;742,65;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;699,29;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;1063,75;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;777,78;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;1019,00;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;780,01;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;770,57;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;798,80;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;791,50;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;757,71;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;755,97;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;747,75;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;778,25;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;722,04;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;734,70;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;1187,73;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;865,86;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;880,40;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;1149,09;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;881,03;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;805,75;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;779,69;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;1128,73;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;745,11;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;838,71;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;885,96;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;930,11;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;930,85;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;1221,92;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;921,94;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;827,57;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;924,30;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;873,35;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;886,87;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;919,87;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;1172,67;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;989,53;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;981,29;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;1021,64;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;981,29;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;892,96;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;971,82;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;922,93;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;969,68;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;1054,72;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1176,92;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1196,30;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1162,13;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1198,37;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1239,50;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;1071,84;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;1082,86;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;1060,60;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;1047,98;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;1107,91;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;770,42;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;810,21;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;930,97;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;856,77;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;835,78;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;721,72;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;699,28;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;696,17;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;919,66;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;725,36;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;793,70;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;803,45;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;799,86;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;792,61;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;787,91;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;759,04;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;761,05;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;820,35;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;765,61;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;741,34;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1898,10;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1628,25;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1695,93;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;2027,46;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1919,36;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1670,77;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1729,50;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1491,36;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;2357,76;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1946,35;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;2073,72;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;2206,97;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1915,03;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1793,23;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;3139,03;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;2050,91;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;2156,76;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1841,80;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1547,00;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;2083,09;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;2011,80;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1812,22;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1941,37;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1576,31;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1722,44;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1611,56;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1613,08;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1797,51;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;1986,76;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;1710,34;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;1880,11;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;1980,14;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;2316,89;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1915,39;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;2039,44;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;2100,57;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1918,32;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1849,56;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;2548,90;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;5839,70;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;2303,45;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;2206,25;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1855,77;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;2267,46;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;2562,43;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;2421,71;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;2201,11;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;1991,43;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;2359,76;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;1686,67;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;2157,02;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;2026,58;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;2334,54;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1854,90;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1738,39;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;2445,42;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1849,40;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1742,52;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1625,16;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;2104,72;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1802,58;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1694,91;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1708,18;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1768,34;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1718,94;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;2303,38;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1883,18;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1640,92;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;1383,74;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;2413,67;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;1738,58;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;1899,84;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1960,56;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1827,91;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1888,22;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;2885,89;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;2108,95;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;2276,37;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;2153,59;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1893,83;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;2082,62;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1821,34;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1601,64;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1855,04;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;2064,43;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;2041,56;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1632,26;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1931,75;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1759,85;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;2075,54;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1717,99;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;2916,47;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;2586,48;Alpha1
N010;51;PositionalDecoderWithVehicleByPercentage;391,34;Alpha2
N010;51;PositionalDecoderWithVehicleByPercentage;390,10;Alpha2
N010;51;PositionalDecoderWithVehicleByPercentage;384,99;Alpha2
N010;51;PositionalDecoderWithVehicleByPercentage;380,80;Alpha2
N010;51;PositionalDecoderWithVehicleByPercentage;388,86;Alpha2
N010;51;TimeDecoderWithVehicleByPercentage;395,16;Alpha2
N010;51;TimeDecoderWithVehicleByPercentage;359,07;Alpha2
N010;51;TimeDecoderWithVehicleByPercentage;383,85;Alpha2
N010;51;TimeDecoderWithVehicleByPercentage;359,07;Alpha2
N010;51;TimeDecoderWithVehicleByPercentage;359,07;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;614,93;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;576,02;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;608,10;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;576,02;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;576,02;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;555,74;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;560,36;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;545,49;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;557,91;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;548,39;Alpha2
N010;57;PositionalDecoderWithVehicleByPercentage;452,17;Alpha2
N010;57;PositionalDecoderWithVehicleByPercentage;469,41;Alpha2
N010;57;PositionalDecoderWithVehicleByPercentage;452,17;Alpha2
N010;57;PositionalDecoderWithVehicleByPercentage;469,41;Alpha2
N010;57;PositionalDecoderWithVehicleByPercentage;469,41;Alpha2
N010;57;TimeDecoderWithVehicleByPercentage;471,80;Alpha2
N010;57;TimeDecoderWithVehicleByPercentage;472,30;Alpha2
N010;57;TimeDecoderWithVehicleByPercentage;483,98;Alpha2
N010;57;TimeDecoderWithVehicleByPercentage;450,84;Alpha2
N010;57;TimeDecoderWithVehicleByPercentage;443,69;Alpha2
N010;58;PositionalDecoderWithVehicleByPercentage;479,19;Alpha2
N010;58;PositionalDecoderWithVehicleByPercentage;480,23;Alpha2
N010;58;PositionalDecoderWithVehicleByPercentage;509,67;Alpha2
N010;58;PositionalDecoderWithVehicleByPercentage;491,55;Alpha2
N010;58;PositionalDecoderWithVehicleByPercentage;474,61;Alpha2
N010;58;TimeDecoderWithVehicleByPercentage;456,96;Alpha2
N010;58;TimeDecoderWithVehicleByPercentage;461,88;Alpha2
N010;58;TimeDecoderWithVehicleByPercentage;461,88;Alpha2
N010;58;TimeDecoderWithVehicleByPercentage;452,39;Alpha2
N010;58;TimeDecoderWithVehicleByPercentage;452,39;Alpha2
N010;59;PositionalDecoderWithVehicleByPercentage;575,31;Alpha2
N010;59;PositionalDecoderWithVehicleByPercentage;578,42;Alpha2
N010;59;PositionalDecoderWithVehicleByPercentage;614,72;Alpha2
N010;59;PositionalDecoderWithVehicleByPercentage;614,72;Alpha2
N010;59;PositionalDecoderWithVehicleByPercentage;574,97;Alpha2
N010;59;TimeDecoderWithVehicleByPercentage;621,41;Alpha2
N010;59;TimeDecoderWithVehicleByPercentage;578,42;Alpha2
N010;59;TimeDecoderWithVehicleByPercentage;579,86;Alpha2
N010;59;TimeDecoderWithVehicleByPercentage;574,97;Alpha2
N010;59;TimeDecoderWithVehicleByPercentage;573,66;Alpha2
N010;60;PositionalDecoderWithVehicleByPercentage;640,45;Alpha2
N010;60;PositionalDecoderWithVehicleByPercentage;640,45;Alpha2
N010;60;PositionalDecoderWithVehicleByPercentage;641,62;Alpha2
N010;60;PositionalDecoderWithVehicleByPercentage;630,74;Alpha2
N010;60;PositionalDecoderWithVehicleByPercentage;636,39;Alpha2
N010;60;TimeDecoderWithVehicleByPercentage;622,97;Alpha2
N010;60;TimeDecoderWithVehicleByPercentage;617,70;Alpha2
N010;60;TimeDecoderWithVehicleByPercentage;600,65;Alpha2
N010;60;TimeDecoderWithVehicleByPercentage;624,91;Alpha2
N010;60;TimeDecoderWithVehicleByPercentage;643,96;Alpha2
N010;52;PositionalDecoderWithVehicleByPercentage;351,15;Alpha2
N010;52;PositionalDecoderWithVehicleByPercentage;351,15;Alpha2
N010;52;PositionalDecoderWithVehicleByPercentage;354,55;Alpha2
N010;52;PositionalDecoderWithVehicleByPercentage;351,15;Alpha2
N010;52;PositionalDecoderWithVehicleByPercentage;365,36;Alpha2
N010;52;TimeDecoderWithVehicleByPercentage;356,37;Alpha2
N010;52;TimeDecoderWithVehicleByPercentage;354,55;Alpha2
N010;52;TimeDecoderWithVehicleByPercentage;351,15;Alpha2
N010;52;TimeDecoderWithVehicleByPercentage;351,15;Alpha2
N010;52;TimeDecoderWithVehicleByPercentage;373,93;Alpha2
N010;53;PositionalDecoderWithVehicleByPercentage;542,27;Alpha2
N010;53;PositionalDecoderWithVehicleByPercentage;574,72;Alpha2
N010;53;PositionalDecoderWithVehicleByPercentage;542,27;Alpha2
N010;53;PositionalDecoderWithVehicleByPercentage;572,39;Alpha2
N010;53;PositionalDecoderWithVehicleByPercentage;542,27;Alpha2
N010;53;TimeDecoderWithVehicleByPercentage;500,00;Alpha2
N010;53;TimeDecoderWithVehicleByPercentage;503,58;Alpha2
N010;53;TimeDecoderWithVehicleByPercentage;561,46;Alpha2
N010;53;TimeDecoderWithVehicleByPercentage;525,84;Alpha2
N010;53;TimeDecoderWithVehicleByPercentage;534,45;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;440,72;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;435,00;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;448,37;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;426,81;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;448,37;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;438,95;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;422,21;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;448,37;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;448,37;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;433,13;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;444,60;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;474,59;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;444,60;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;449,17;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;456,42;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;466,46;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;438,60;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;465,01;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;439,82;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;456,32;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;698,58;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;771,97;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;738,20;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;731,07;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;690,57;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;638,54;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;723,78;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;715,21;Alpha2
