N;Instance;Decoder;Time Spent;Alpha
N020;69;PositionalDecoderWithVehicleByPercentage;809,40;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;807,42;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;773,73;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;787,38;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;748,24;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;743,75;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;782,55;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;784,06;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;871,92;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;848,10;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;878,13;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;887,67;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;884,18;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;789,79;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;802,88;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;820,34;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;765,76;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;787,99;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;920,55;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;906,38;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;940,97;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;921,94;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;906,38;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;820,23;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;808,93;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;824,10;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;855,44;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;856,19;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;1074,88;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;996,35;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;1161,87;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;1095,82;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;1072,77;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;890,50;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;916,21;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;1078,39;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;1008,13;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;968,00;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1126,35;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1131,72;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1131,72;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1158,64;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;1127,12;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;1069,73;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;967,76;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;987,48;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;1076,35;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;1077,12;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;798,97;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;799,72;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;782,10;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;803,00;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;821,67;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;720,56;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;681,20;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;644,78;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;674,29;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;722,25;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;788,10;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;770,36;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;756,62;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;778,45;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;774,23;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;715,32;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;760,18;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;729,01;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;769,16;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;758,66;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;1830,15;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;1860,58;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;1735,81;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;1791,69;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;1698,13;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;1753,56;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;1978,73;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;1454,04;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;2040,06;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;1972,38;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1277,15;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1591,04;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1620,37;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1500,81;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;1586,24;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1241,69;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1561,17;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1526,97;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1602,97;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;1447,33;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1852,67;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1821,48;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1612,32;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1775,22;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;1724,35;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1619,62;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;2017,77;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1783,33;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1987,00;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;1698,34;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1944,69;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1562,44;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1596,90;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1546,89;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;1479,10;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1665,59;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1780,36;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1741,48;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1418,01;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;1971,98;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1605,25;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1568,96;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1500,63;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1341,92;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;1375,61;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;1572,94;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;1531,03;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;1296,30;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;1866,55;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;1578,62;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1861,60;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1766,30;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1783,55;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1775,20;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;1603,55;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1727,84;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1960,42;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1673,97;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1760,35;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;1712,30;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1756,30;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1783,72;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1647,39;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;1609,86;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;2002,08;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1803,40;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1724,38;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1657,88;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1774,39;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;1622,04;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1354,80;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1585,32;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1339,19;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1589,56;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;1663,60;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1305,51;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1711,27;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1608,47;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1534,91;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;1310,20;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1778,86;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1677,72;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1951,28;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1455,82;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;1628,35;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1586,80;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1652,77;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1568,72;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1846,00;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;1722,33;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1307,18;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1791,15;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1617,56;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1329,05;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;1733,27;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;1615,72;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;1621,67;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;1584,92;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;2005,71;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;1620,72;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;2348,51;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;2107,84;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;2364,39;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;2396,55;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;2375,43;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;2114,75;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;2121,55;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;2030,67;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;2017,21;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;2263,44;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;3152,15;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;2457,79;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;3079,63;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;3077,51;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;2840,05;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;2662,75;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;2864,66;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;3298,18;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;2661,60;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;2659,98;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;2035,22;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1993,81;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;2684,76;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;2429,17;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;2392,37;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;2482,25;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;2434,04;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;2106,39;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;2024,34;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;2831,59;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;2148,48;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;2500,68;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;2579,64;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;2072,13;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;2441,24;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;2586,96;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;2201,32;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;2679,86;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;2818,37;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;2144,12;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;2934,28;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;2746,27;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;2781,95;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;2628,66;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;3162,00;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;2724,01;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;2636,13;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;2721,90;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;2558,57;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;3088,34;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;2349,62;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;2400,00;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;2137,35;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;2065,03;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;2179,32;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;2310,07;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;2331,25;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;2229,14;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;2562,68;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;2436,53;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;2158,87;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;2628,98;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;2303,02;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;2313,70;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;2052,40;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;2332,94;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;2278,47;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;2243,78;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1977,81;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;2018,40;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;2445,17;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;2159,64;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;2490,61;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;2349,17;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;2153,46;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;2640,30;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;2739,81;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;2608,79;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;2242,01;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;2281,69;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;2879,10;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;2514,13;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;3232,57;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;2832,18;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;2633,41;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;2813,67;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;2931,09;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;2827,41;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;3013,87;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;2756,05;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;2059,73;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;2787,86;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;2116,69;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;2363,52;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;2212,63;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;2726,07;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;2328,15;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;2381,03;Alpha1
