N;Instance;Decoder;Time Spent;Alpha
N010;60;PositionalAgatzDecoderWithVehicleByPercentage;909,39;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;789,78;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;788,10;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;774,37;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;756,62;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;800,01;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;774,37;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;756,62;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;774,23;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;783,32;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;770,36;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;813,71;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;785,60;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;807,80;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;780,01;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;748,93;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;823,93;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;747,66;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;793,98;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;782,36;Alpha1
N020;68;PositionalAgatzDecoderWithVehicleByPercentage;748,93;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;871,92;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;876,86;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;900,94;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;895,49;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;858,47;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;1187,14;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;886,12;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;858,47;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;871,37;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;897,77;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;940,97;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;930,11;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;906,38;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;885,96;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;894,91;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;916,12;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;894,91;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;906,38;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;885,96;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;915,33;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1041,69;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1110,40;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1148,37;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;981,29;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;991,38;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1051,94;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1046,43;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1047,66;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1095,82;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1202,31;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;770,42;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;762,96;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;770,42;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;757,51;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;828,43;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;759,64;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;762,96;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;816,55;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;952,34;Alpha1
N020;65;PositionalAgatzDecoderWithVehicleByPercentage;800,43;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;808,56;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;788,59;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;785,44;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;785,44;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;787,91;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;787,76;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;791,85;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;785,44;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;799,86;Alpha1
N020;69;PositionalAgatzDecoderWithVehicleByPercentage;785,44;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;847,63;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;835,11;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;882,07;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;835,11;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;851,02;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;851,81;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;845,90;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;839,59;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;849,63;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;837,59;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1127,12;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1131,72;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1126,05;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1127,12;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1146,10;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1133,75;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1194,70;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1131,72;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1162,13;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1167,50;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;833,00;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;791,26;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;863,16;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;867,65;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;791,26;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;791,26;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;852,34;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;833,00;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;880,84;Alpha1
N020;67;PositionalAgatzDecoderWithVehicleByPercentage;1103,54;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1971,42;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1770,72;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1810,33;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1854,33;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1868,73;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1957,77;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1968,80;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1904,46;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;2013,25;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1776,86;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1923,95;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1890,04;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1878,36;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1829,78;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;2104,25;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1956,63;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1884,52;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;2080,83;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1756,14;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1852,82;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1485,78;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1623,42;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1638,23;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1374,27;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1663,09;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1452,80;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1602,54;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1632,14;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1691,83;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1722,59;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1683,59;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;2048,11;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1486,83;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;2034,09;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1613,74;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1670,86;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1713,59;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1497,34;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1685,94;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1716,16;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1823,79;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1817,51;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1931,77;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;2013,09;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1772,57;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1896,43;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1817,97;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1942,48;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1959,48;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1813,14;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1834,85;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1742,27;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1716,21;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1482,73;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1639,34;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1721,87;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1950,37;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1788,60;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1660,29;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1797,86;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1606,20;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1667,76;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1655,74;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1673,09;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;2040,19;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1433,01;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1930,93;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1452,32;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1960,26;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1534,34;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1682,39;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1402,96;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1928,27;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1550,33;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1546,84;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1738,53;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1656,48;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1437,35;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1624,59;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1559,60;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1490,93;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1758,81;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1799,12;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1826,80;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1870,24;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1607,63;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1752,24;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1851,67;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1758,15;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1777,32;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1377,95;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1743,68;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1738,96;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1527,84;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1694,48;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1758,77;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1618,99;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1736,98;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1345,32;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1624,75;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2834,29;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2205,65;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2464,02;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2795,49;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2416,54;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2514,28;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2167,70;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2373,58;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2248,23;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2453,27;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2378,59;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2427,09;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2513,26;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2535,08;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2487,84;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2729,08;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2417,74;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2168,94;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2060,02;Alpha1
N075;81;PositionalAgatzDecoderWithVehicleByPercentage;2505,28;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2385,90;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2934,87;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2668,25;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2872,92;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2611,63;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2598,45;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2526,38;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2619,06;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2548,20;Alpha1
N075;82;PositionalAgatzDecoderWithVehicleByPercentage;2360,25;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;3026,20;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;3120,55;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;2869,36;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;2685,10;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;3458,60;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;2781,54;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;3139,05;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;2830,55;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;2751,06;Alpha1
N075;84;PositionalAgatzDecoderWithVehicleByPercentage;3142,82;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2301,66;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2829,31;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2784,19;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2451,53;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2670,20;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2313,05;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2231,47;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2369,87;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2166,82;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2577,82;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2539,79;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2608,39;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2633,87;Alpha1
