N;Instance;Decoder;Time Spent;Alpha
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;986,25;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;991,38;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;981,29;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1051,78;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;1071,05;Alpha1
N020;63;PositionalAgatzDecoderWithVehicleByPercentage;981,29;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;844,11;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;840,72;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;850,67;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;845,38;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;842,02;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;845,38;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;844,11;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;842,08;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;840,72;Alpha1
N020;62;PositionalAgatzDecoderWithVehicleByPercentage;846,59;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1131,73;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1167,50;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1142,86;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1126,05;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1127,12;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1127,12;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1139,08;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1193,36;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1131,72;Alpha1
N020;64;PositionalAgatzDecoderWithVehicleByPercentage;1121,14;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;799,02;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;784,38;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;770,36;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;791,31;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;774,23;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;787,97;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;794,00;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;778,45;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;774,23;Alpha1
N020;66;PositionalAgatzDecoderWithVehicleByPercentage;799,02;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;852,41;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;861,81;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;881,03;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;913,92;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;869,33;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;881,69;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;858,47;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;897,10;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;901,43;Alpha1
N020;70;PositionalAgatzDecoderWithVehicleByPercentage;881,69;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;906,38;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;906,38;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;885,96;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;909,58;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;894,91;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;921,94;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;921,94;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;885,96;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;885,96;Alpha1
N020;61;PositionalAgatzDecoderWithVehicleByPercentage;916,12;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1454,03;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1646,91;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1580,52;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1621,13;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1580,30;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1438,81;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1660,43;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1685,63;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1293,37;Alpha1
N050;77;PositionalAgatzDecoderWithVehicleByPercentage;1679,69;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1744,10;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1561,95;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1701,49;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1932,81;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1849,18;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1955,14;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1831,87;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1653,01;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1795,24;Alpha1
N050;80;PositionalAgatzDecoderWithVehicleByPercentage;1821,16;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1607,50;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1850,10;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1627,34;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1826,20;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1858,12;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1776,48;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1848,37;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1844,04;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;1597,35;Alpha1
N050;71;PositionalAgatzDecoderWithVehicleByPercentage;2016,95;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1889,78;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1539,20;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1588,00;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1596,63;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1509,68;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1551,39;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1685,15;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1582,65;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1307,00;Alpha1
N050;73;PositionalAgatzDecoderWithVehicleByPercentage;1870,93;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1949,94;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1650,38;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1467,39;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1407,71;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1704,30;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;2007,41;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1548,08;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1756,39;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1765,14;Alpha1
N050;75;PositionalAgatzDecoderWithVehicleByPercentage;1650,31;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1852,39;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1728,02;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1734,27;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1801,82;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1674,76;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1799,48;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1742,73;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1932,79;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1697,62;Alpha1
N050;76;PositionalAgatzDecoderWithVehicleByPercentage;1950,13;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1954,96;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1693,07;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1636,94;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1872,07;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1614,01;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1840,24;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1920,36;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1634,93;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1755,99;Alpha1
N050;78;PositionalAgatzDecoderWithVehicleByPercentage;1924,69;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1412,28;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1637,32;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1520,82;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1665,37;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1646,58;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1927,56;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1698,26;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1567,01;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1570,07;Alpha1
N050;79;PositionalAgatzDecoderWithVehicleByPercentage;1496,04;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1567,08;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1703,46;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1740,11;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1709,10;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1712,28;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1708,84;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1529,35;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1729,46;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1825,08;Alpha1
N050;72;PositionalAgatzDecoderWithVehicleByPercentage;1696,32;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1669,33;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1551,91;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1332,89;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;2016,84;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1319,84;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1601,06;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1601,42;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1937,17;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1595,03;Alpha1
N050;74;PositionalAgatzDecoderWithVehicleByPercentage;1551,45;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2523,65;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2442,25;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2886,73;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2454,25;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2762,16;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2200,76;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2402,69;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2110,99;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2408,95;Alpha1
N075;87;PositionalAgatzDecoderWithVehicleByPercentage;2312,44;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2634,29;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2617,00;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2335,46;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;1976,70;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;1973,36;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2641,11;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2071,69;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2102,98;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2419,10;Alpha1
N075;90;PositionalAgatzDecoderWithVehicleByPercentage;2152,96;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;3121,58;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;2725,63;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;2834,97;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;2546,83;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;2603,49;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;2465,81;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;2480,55;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;3034,60;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;2582,78;Alpha1
N075;85;PositionalAgatzDecoderWithVehicleByPercentage;2540,46;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2143,27;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2058,94;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2064,86;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2379,21;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2094,30;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2445,66;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2373,84;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2692,92;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2010,98;Alpha1
N075;86;PositionalAgatzDecoderWithVehicleByPercentage;2417,31;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;2731,67;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;3020,89;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;2912,80;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;2749,86;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;2623,80;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;2747,98;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;3285,53;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;2578,92;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;2820,85;Alpha1
N075;88;PositionalAgatzDecoderWithVehicleByPercentage;3048,10;Alpha1
N075;89;PositionalAgatzDecoderWithVehicleByPercentage;2316,87;Alpha1
N075;89;PositionalAgatzDecoderWithVehicleByPercentage;2562,37;Alpha1
N075;89;PositionalAgatzDecoderWithVehicleByPercentage;2538,41;Alpha1
